latency_ms
29.915571212768555
33.48588943481445
34.59596633911133
37.84441947937012
38.34104537963867
40.199995040893555
40.27247428894043
40.654659271240234
42.37198829650879
45.859575271606445
46.747446060180664
47.00160026550293
51.35059356689453
52.22630500793457
54.67343330383301
258.1617832183838
258.94927978515625
260.48970222473145
261.19136810302734
266.1135196685791
